transaction_id,date,amount,transaction_type,status
TXN003712,2023-10-06,13737,outgoing,unsuccessful
TXN003713,2024-05-15,19883,incoming,normal
TXN003714,2021-08-24,8450,incoming,normal
TXN003715,2021-05-29,18412,incoming,normal
TXN003716,2024-08-30,6558,incoming,normal
TXN003717,2023-04-02,10212,incoming,unsuccessful
TXN003718,2025-10-12,4927,outgoing,normal
TXN003719,2023-05-16,3664,incoming,normal
TXN003720,2024-04-01,6606,outgoing,normal
TXN003721,2022-04-08,10213,outgoing,normal
TXN003722,2023-11-28,14173,outgoing,normal
TXN003723,2023-07-02,10602,outgoing,normal
TXN003724,2022-11-25,7188,incoming,normal
TXN003725,2021-10-28,1945,outgoing,normal
TXN003726,2024-06-21,12358,incoming,unsuccessful
TXN003727,2021-10-17,8720,outgoing,normal
TXN003728,2024-10-01,15290,outgoing,normal
TXN003729,2021-12-27,3850,incoming,normal
TXN003730,2021-05-16,1308,incoming,normal
TXN003731,2024-04-25,1492,incoming,normal
TXN003732,2026-01-12,18965,outgoing,normal
TXN003733,2024-08-16,19942,incoming,unsuccessful
TXN003734,2022-11-29,16386,outgoing,normal
TXN003735,2021-12-15,4309,outgoing,unsuccessful
TXN003736,2022-09-13,2442,outgoing,normal
TXN003737,2025-12-08,2988,outgoing,normal
TXN003738,2024-08-19,4444,outgoing,normal
TXN003739,2022-05-07,15268,outgoing,normal
TXN003740,2024-09-21,10073,outgoing,normal
TXN003741,2025-06-16,14589,incoming,normal
TXN003742,2023-04-08,13631,outgoing,unsuccessful
TXN003743,2025-02-02,1567,outgoing,normal
TXN003744,2024-11-08,2032,outgoing,normal
TXN003745,2022-02-23,2592,incoming,normal
TXN003746,2025-03-31,15048,outgoing,normal
TXN003747,2022-10-14,4515,incoming,normal
TXN003748,2023-10-18,13592,outgoing,unsuccessful
TXN003749,2022-09-23,10903,incoming,unsuccessful
TXN003750,2024-09-06,17806,incoming,normal
TXN003751,2025-08-20,19747,incoming,normal
TXN003752,2026-01-19,10383,incoming,normal
TXN003753,2024-01-26,3998,outgoing,unsuccessful
TXN003754,2025-08-04,9063,outgoing,unsuccessful
TXN003755,2024-11-20,3646,outgoing,unsuccessful
TXN003756,2021-12-12,12128,incoming,normal
TXN003757,2024-05-16,5157,incoming,normal
TXN003758,2026-01-09,6775,incoming,normal
TXN003759,2024-01-25,7931,outgoing,normal
TXN003760,2021-01-26,11361,incoming,normal
TXN003761,2025-03-17,9493,incoming,normal
TXN003762,2022-08-17,995,outgoing,normal
TXN003763,2024-11-08,11585,incoming,normal
TXN003764,2022-11-09,8676,outgoing,normal
TXN003765,2023-12-27,1131,outgoing,unsuccessful
TXN003766,2022-05-06,1584,outgoing,normal
TXN003767,2022-12-21,4968,incoming,normal
TXN003768,2023-11-14,4455,incoming,normal
TXN003769,2024-02-02,4940,outgoing,normal
TXN003770,2024-03-18,7298,incoming,normal
TXN003771,2025-01-13,4010,incoming,normal
TXN003772,2025-04-10,4186,incoming,normal
TXN003773,2023-04-30,6261,incoming,normal
TXN003774,2022-12-13,13748,outgoing,normal
TXN003775,2022-06-01,11412,outgoing,normal
TXN003776,2022-06-15,7924,outgoing,normal
TXN003777,2022-09-26,11759,incoming,normal
TXN003778,2023-08-13,17112,outgoing,normal
TXN003779,2021-04-19,3117,incoming,normal
TXN003780,2022-02-07,8700,incoming,normal
TXN003781,2021-01-10,14630,outgoing,normal
TXN003782,2023-09-12,2699,incoming,normal
TXN003783,2022-07-04,13050,incoming,normal
TXN003784,2023-07-04,5937,outgoing,normal
TXN003785,2025-10-23,5102,outgoing,normal
TXN003786,2024-05-17,15470,incoming,normal
TXN003787,2021-03-15,8983,outgoing,normal
TXN003788,2025-09-22,2037,incoming,normal
TXN003789,2021-10-07,4112,incoming,normal
TXN003790,2021-02-15,8052,incoming,normal
TXN003791,2022-05-30,11098,incoming,normal
TXN003792,2023-05-01,10445,outgoing,normal
TXN003793,2025-12-30,1810,incoming,normal
TXN003794,2021-06-22,18057,outgoing,normal
TXN003795,2022-01-16,15749,outgoing,normal
TXN003796,2025-08-23,7669,outgoing,normal
TXN003797,2024-01-02,9246,incoming,normal
TXN003798,2021-10-16,3904,outgoing,normal
TXN003799,2024-05-09,9119,incoming,normal
TXN003800,2024-02-14,15049,incoming,unsuccessful
TXN003801,2025-03-01,11236,outgoing,normal
TXN003802,2024-07-13,18413,incoming,normal
TXN003803,2023-06-16,19371,incoming,normal
TXN003804,2021-05-11,5069,outgoing,normal
TXN003805,2021-05-25,4474,outgoing,normal
TXN003806,2021-03-27,7822,incoming,normal
TXN003807,2021-01-08,13269,incoming,normal
TXN003808,2023-09-07,5632,incoming,unsuccessful
TXN003809,2023-08-23,19099,outgoing,unsuccessful
TXN003810,2025-12-18,6105,incoming,unsuccessful
TXN003811,2025-01-12,11642,outgoing,normal
TXN003812,2022-10-10,15956,outgoing,normal
TXN003813,2024-05-19,17742,outgoing,normal
TXN003814,2022-10-02,517,outgoing,normal
TXN003815,2024-02-26,820,outgoing,normal
TXN003816,2025-09-29,6130,incoming,unsuccessful
TXN003817,2022-09-25,1896,incoming,normal
TXN003818,2021-03-29,6362,outgoing,normal
TXN003819,2025-05-08,15165,outgoing,normal
TXN003820,2023-05-09,17457,incoming,normal
TXN003821,2023-04-16,17228,incoming,normal
TXN003822,2025-03-06,13870,incoming,normal
TXN003823,2021-09-29,2342,outgoing,normal
TXN003824,2021-11-28,2396,incoming,unsuccessful
TXN003825,2024-11-06,7082,outgoing,normal
TXN003826,2024-06-02,1032,incoming,normal
TXN003827,2025-11-23,1512,outgoing,normal
TXN003828,2025-10-09,4301,incoming,normal
TXN003829,2023-07-07,3085,incoming,normal
TXN003830,2023-07-05,13923,outgoing,normal
TXN003831,2025-06-27,636,outgoing,normal
TXN003832,2022-03-09,4582,incoming,normal
TXN003833,2024-06-14,629,outgoing,normal
TXN003834,2023-06-23,4397,outgoing,normal
TXN003835,2023-06-01,18427,outgoing,normal
TXN003836,2025-04-18,17507,outgoing,normal
TXN003837,2023-02-11,16468,incoming,normal
TXN003838,2022-11-09,2611,outgoing,normal
TXN003839,2022-06-17,12644,incoming,normal
TXN003840,2022-04-18,13543,outgoing,normal
TXN003841,2023-03-16,883,outgoing,normal
TXN003842,2024-02-06,10796,incoming,normal
TXN003843,2025-07-08,19088,outgoing,normal
TXN003844,2024-05-30,9402,outgoing,normal
TXN003845,2023-02-20,17328,incoming,normal
TXN003846,2024-01-16,2499,incoming,normal
TXN003847,2021-05-17,18526,outgoing,normal
TXN003848,2021-02-16,15614,incoming,normal
TXN003849,2024-05-07,17412,outgoing,normal
TXN003850,2022-02-25,14340,incoming,normal
TXN003851,2022-04-12,18539,outgoing,normal
TXN003852,2024-10-12,636,outgoing,normal
TXN003853,2024-07-31,2274,incoming,normal
TXN003854,2023-11-25,1793,incoming,normal
TXN003855,2021-08-17,18756,outgoing,normal
TXN003856,2022-08-14,5852,outgoing,normal
TXN003857,2023-01-18,16979,incoming,normal
TXN003858,2025-06-10,551,incoming,unsuccessful
TXN003859,2024-05-23,1168,incoming,normal
TXN003860,2022-07-06,5442,incoming,normal
TXN003861,2025-10-28,6706,outgoing,normal
TXN003862,2021-02-23,6985,outgoing,normal
TXN003863,2023-10-11,17567,incoming,normal
TXN003864,2022-05-18,14264,outgoing,normal
TXN003865,2023-01-17,18444,outgoing,unsuccessful
TXN003866,2022-12-16,3289,outgoing,normal
TXN003867,2026-01-21,18843,outgoing,normal
TXN003868,2021-07-24,17206,outgoing,normal
TXN003869,2025-01-09,17991,outgoing,normal
TXN003870,2022-08-27,16129,outgoing,normal
TXN003871,2024-11-22,1147,outgoing,normal
TXN003872,2023-09-04,8398,outgoing,normal
TXN003873,2021-04-04,14868,outgoing,normal
TXN003874,2025-09-30,14613,outgoing,normal
TXN003875,2025-05-25,18357,outgoing,normal
TXN003876,2023-04-02,8594,outgoing,normal
TXN003877,2022-04-21,3581,outgoing,normal
TXN003878,2025-02-24,12403,incoming,normal
TXN003879,2023-02-14,17091,incoming,normal
TXN003880,2023-01-07,747,incoming,unsuccessful
TXN003881,2024-09-18,6884,incoming,normal
TXN003882,2024-05-22,12014,outgoing,normal
TXN003883,2023-09-28,14899,incoming,normal
TXN003884,2021-01-07,19542,incoming,normal
TXN003885,2026-01-28,17393,incoming,unsuccessful
TXN003886,2021-07-13,16325,outgoing,normal
TXN003887,2022-02-03,19291,outgoing,normal
TXN003888,2025-07-12,732,outgoing,normal
TXN003889,2024-09-29,5536,incoming,normal
TXN003890,2021-11-23,14412,incoming,normal
TXN003891,2025-06-18,14000,outgoing,normal
TXN003892,2023-12-07,3089,incoming,normal
TXN003893,2024-10-26,19453,outgoing,normal
TXN003894,2024-11-28,4993,incoming,normal
TXN003895,2023-06-18,9465,outgoing,normal
TXN003896,2023-02-21,18074,outgoing,normal
TXN003897,2025-03-01,2463,outgoing,normal
TXN003898,2025-12-15,16737,incoming,normal
TXN003899,2023-08-10,19004,outgoing,normal
TXN003900,2021-09-29,5417,outgoing,normal
TXN003901,2021-01-29,14729,outgoing,normal
TXN003902,2023-11-09,15810,outgoing,normal
TXN003903,2022-06-21,16889,outgoing,normal
TXN003904,2023-04-13,844,incoming,normal
TXN003905,2022-09-23,14856,incoming,normal
TXN003906,2022-01-24,4419,incoming,normal
TXN003907,2021-12-19,8104,incoming,normal
TXN003908,2024-07-20,16246,outgoing,normal
TXN003909,2023-10-05,4740,outgoing,normal
TXN003910,2022-06-19,19284,incoming,unsuccessful
TXN003911,2021-08-09,9675,outgoing,unsuccessful
TXN003912,2025-02-17,19019,incoming,unsuccessful
TXN003913,2023-07-14,8713,outgoing,normal
TXN003914,2023-08-25,13367,incoming,normal
TXN003915,2022-09-28,18081,outgoing,normal
TXN003916,2021-05-07,8523,outgoing,normal
TXN003917,2025-10-27,15943,incoming,normal
TXN003918,2022-04-11,15383,incoming,normal
TXN003919,2021-10-21,5472,outgoing,normal
TXN003920,2023-07-16,1359,incoming,normal
TXN003921,2023-08-04,15935,incoming,normal
TXN003922,2023-04-17,6638,incoming,normal
TXN003923,2023-03-06,13424,incoming,normal
TXN003924,2026-01-20,7257,incoming,normal
TXN003925,2024-02-02,2423,incoming,normal
TXN003926,2022-07-28,14008,incoming,normal
TXN003927,2022-08-27,16991,outgoing,normal
TXN003928,2025-03-01,9318,outgoing,normal
TXN003929,2022-02-24,17576,incoming,normal
TXN003930,2024-01-13,15083,incoming,normal
TXN003931,2025-09-17,959,outgoing,normal
TXN003932,2025-11-27,7316,outgoing,normal
TXN003933,2023-10-16,1472,outgoing,normal
TXN003934,2025-05-13,16555,outgoing,normal
TXN003935,2025-09-12,15212,outgoing,normal
TXN003936,2023-12-03,1129,outgoing,normal
TXN003937,2025-04-03,7282,incoming,normal
TXN003938,2023-12-16,17138,outgoing,normal
TXN003939,2026-02-12,18080,incoming,normal
TXN003940,2022-10-22,17166,incoming,normal
TXN003941,2023-06-10,7889,outgoing,normal
TXN003942,2021-10-04,19800,outgoing,normal
TXN003943,2025-04-29,3825,incoming,normal
TXN003944,2023-10-20,6694,incoming,normal
TXN003945,2023-11-05,5644,incoming,normal
TXN003946,2021-10-12,17999,outgoing,normal
TXN003947,2023-01-26,8913,outgoing,normal
TXN003948,2024-03-13,14334,incoming,normal
TXN003949,2023-11-06,19094,outgoing,normal
TXN003950,2023-07-08,1031,incoming,normal
TXN003951,2022-09-25,9062,incoming,normal
TXN003952,2023-07-09,9273,incoming,normal
TXN003953,2024-07-19,2763,incoming,normal
TXN003954,2023-11-29,15207,outgoing,normal
TXN003955,2024-10-06,6361,outgoing,normal
TXN003956,2022-09-05,3850,outgoing,normal
TXN003957,2021-11-28,13148,outgoing,normal
TXN003958,2024-03-30,17876,outgoing,normal
TXN003959,2021-07-12,12501,outgoing,normal
TXN003960,2024-04-01,5066,outgoing,normal
TXN003961,2025-06-11,10421,incoming,normal
TXN003962,2025-05-13,7408,outgoing,normal
TXN003963,2021-03-04,19051,outgoing,normal
TXN003964,2023-12-24,4926,incoming,normal
TXN003965,2024-11-19,11416,outgoing,normal
TXN003966,2021-08-22,17001,incoming,normal
TXN003967,2023-01-17,6695,incoming,normal
TXN003968,2024-05-30,6676,incoming,normal
TXN003969,2026-01-14,14102,outgoing,normal
TXN003970,2023-02-07,18656,incoming,normal
TXN003971,2021-06-11,2016,incoming,normal
TXN003972,2024-06-24,11731,outgoing,normal
TXN003973,2024-11-12,18006,incoming,normal
TXN003974,2023-12-05,11764,outgoing,normal
TXN003975,2021-04-23,18369,incoming,normal
TXN003976,2025-04-15,7827,outgoing,normal
TXN003977,2021-01-20,5380,outgoing,normal
TXN003978,2024-06-05,1936,incoming,normal
TXN003979,2022-11-12,8645,incoming,normal
TXN003980,2022-06-25,18113,incoming,normal
TXN003981,2022-03-23,5487,incoming,normal
TXN003982,2025-11-17,15311,outgoing,normal
TXN003983,2021-04-11,15801,outgoing,normal
TXN003984,2023-08-22,17625,incoming,unsuccessful
TXN003985,2023-01-06,5515,outgoing,normal
TXN003986,2024-10-22,9400,outgoing,normal
TXN003987,2023-03-03,7061,outgoing,unsuccessful
TXN003988,2023-10-13,1676,outgoing,normal
TXN003989,2025-02-07,10477,incoming,normal
TXN003990,2025-04-09,15118,incoming,normal
TXN003991,2024-08-25,19350,outgoing,normal
TXN003992,2025-11-24,6547,incoming,normal
TXN003993,2021-07-20,19806,outgoing,normal
TXN003994,2023-04-05,5890,outgoing,unsuccessful
TXN003995,2021-01-26,15001,incoming,normal
TXN003996,2024-04-04,12747,outgoing,unsuccessful
TXN003997,2025-12-17,16216,outgoing,normal
TXN003998,2021-10-22,18788,incoming,normal
TXN003999,2026-01-10,18052,incoming,normal
TXN004000,2022-04-19,6718,incoming,normal
TXN004001,2025-06-26,15452,outgoing,normal
TXN004002,2021-08-13,14559,outgoing,unsuccessful
TXN004003,2024-06-08,14314,outgoing,normal
TXN004004,2024-06-21,9285,incoming,normal
TXN004005,2021-06-19,12754,outgoing,normal
TXN004006,2023-12-13,17775,outgoing,normal
TXN004007,2021-10-20,15724,incoming,normal
TXN004008,2023-06-25,9911,outgoing,normal
TXN004009,2025-09-29,16488,incoming,normal
TXN004010,2022-04-10,19709,incoming,normal
TXN004011,2025-05-13,15929,outgoing,normal
TXN004012,2025-12-19,3609,outgoing,normal
TXN004013,2023-02-17,6740,outgoing,normal
TXN004014,2022-10-05,12792,outgoing,normal
TXN004015,2025-01-10,4576,incoming,normal
TXN004016,2023-08-27,5747,outgoing,normal
TXN004017,2022-11-03,18546,outgoing,normal
TXN004018,2022-04-27,15638,outgoing,normal
TXN004019,2021-07-17,16984,outgoing,normal
TXN004020,2024-04-09,8823,outgoing,normal
TXN004021,2024-01-16,791,incoming,normal
TXN004022,2025-07-21,1449,outgoing,normal
TXN004023,2025-03-19,6366,incoming,normal
TXN004024,2025-09-18,7792,incoming,normal
TXN004025,2021-05-26,16469,outgoing,normal
TXN004026,2024-08-19,5294,outgoing,normal
TXN004027,2022-11-19,19833,outgoing,normal
TXN004028,2021-10-26,1779,outgoing,normal
TXN004029,2021-10-29,15813,incoming,normal
TXN004030,2021-01-10,9647,outgoing,normal
TXN004031,2023-08-04,3800,incoming,normal
TXN004032,2022-04-02,18817,incoming,normal
TXN004033,2025-02-03,4115,incoming,normal
TXN004034,2025-09-21,13273,outgoing,unsuccessful
TXN004035,2025-11-10,11695,outgoing,normal
TXN004036,2023-09-17,7816,outgoing,normal
TXN004037,2022-11-28,13752,incoming,normal
TXN004038,2022-11-17,18232,outgoing,normal
TXN004039,2022-12-27,4324,outgoing,normal
TXN004040,2024-11-02,552,incoming,normal
TXN004041,2025-06-29,1228,incoming,normal
TXN004042,2023-10-27,8567,outgoing,normal
TXN004043,2025-12-25,1195,incoming,normal
TXN004044,2025-02-25,12685,outgoing,normal
TXN004045,2022-05-16,4187,incoming,normal
TXN004046,2022-02-11,19399,outgoing,normal
TXN004047,2021-09-23,8299,incoming,normal
TXN004048,2024-02-14,5146,outgoing,normal
TXN004049,2024-12-11,8613,incoming,normal
TXN004050,2025-10-07,15100,incoming,normal
TXN004051,2025-12-29,2987,outgoing,normal
TXN004052,2024-03-28,8810,incoming,normal
TXN004053,2023-06-19,6247,outgoing,unsuccessful
TXN004054,2021-03-19,15259,incoming,normal
TXN004055,2023-09-01,13256,incoming,normal
TXN004056,2022-04-08,19683,incoming,normal
TXN004057,2024-04-28,923,incoming,unsuccessful
TXN004058,2022-09-02,4284,incoming,normal
TXN004059,2023-04-29,16241,incoming,normal
TXN004060,2023-01-04,12505,incoming,normal
TXN004061,2025-10-03,5634,outgoing,normal
TXN004062,2022-03-26,12226,incoming,normal
TXN004063,2022-08-23,1654,incoming,normal
TXN004064,2023-02-26,2642,incoming,normal
TXN004065,2023-01-12,8127,incoming,normal
TXN004066,2025-06-21,15913,outgoing,normal
TXN004067,2025-01-31,19580,incoming,normal
TXN004068,2021-08-26,7841,incoming,normal
TXN004069,2023-12-12,1819,outgoing,normal
TXN004070,2021-07-12,12760,outgoing,normal
TXN004071,2021-01-17,9159,incoming,unsuccessful
TXN004072,2021-01-30,19418,outgoing,normal
TXN004073,2023-11-08,8759,outgoing,normal
TXN004074,2024-06-25,11755,incoming,normal
TXN004075,2022-10-02,16398,outgoing,normal
TXN004076,2021-06-05,9718,incoming,unsuccessful
TXN004077,2022-01-01,10385,outgoing,unsuccessful
TXN004078,2021-07-29,3030,incoming,normal
TXN004079,2022-01-09,6066,incoming,normal
TXN004080,2023-12-01,13251,incoming,normal
TXN004081,2024-05-20,14595,incoming,unsuccessful
TXN004082,2023-12-07,4391,outgoing,normal
TXN004083,2025-09-14,17974,outgoing,normal
TXN004084,2024-05-11,3805,incoming,normal
TXN004085,2021-12-27,8353,outgoing,unsuccessful
TXN004086,2025-08-02,2084,incoming,normal
TXN004087,2024-07-09,3076,incoming,normal
TXN004088,2025-11-04,1649,incoming,normal
TXN004089,2023-07-21,2916,outgoing,unsuccessful
TXN004090,2025-04-06,13918,incoming,normal
TXN004091,2024-03-21,9525,outgoing,normal
TXN004092,2025-05-06,2270,outgoing,normal
TXN004093,2021-03-23,1423,outgoing,unsuccessful
TXN004094,2025-08-15,5488,incoming,normal
TXN004095,2021-12-14,2967,incoming,normal
TXN004096,2021-03-28,1869,outgoing,normal
TXN004097,2025-07-07,15127,incoming,unsuccessful
TXN004098,2022-06-14,11565,incoming,normal
TXN004099,2025-03-13,13485,incoming,normal
TXN004100,2021-12-17,13636,outgoing,normal
TXN004101,2022-07-08,10599,outgoing,normal
TXN004102,2023-01-02,5742,outgoing,normal
TXN004103,2024-07-09,13415,incoming,normal
TXN004104,2021-02-09,16316,incoming,normal
TXN004105,2023-12-25,7779,incoming,normal
TXN004106,2025-02-10,10220,incoming,normal
TXN004107,2021-06-20,8930,incoming,normal
TXN004108,2021-12-05,14939,incoming,normal
TXN004109,2024-10-11,12526,incoming,normal
TXN004110,2024-01-27,8367,outgoing,normal
TXN004111,2024-03-07,7152,outgoing,normal
TXN004112,2024-01-31,15669,outgoing,normal
TXN004113,2024-10-06,2971,outgoing,normal
TXN004114,2024-08-19,1455,incoming,normal
TXN004115,2023-05-25,785,outgoing,unsuccessful
TXN004116,2024-12-11,10143,incoming,normal
TXN004117,2024-02-05,2167,incoming,unsuccessful
TXN004118,2022-10-14,17581,incoming,normal
TXN004119,2024-07-04,8449,incoming,normal
TXN004120,2022-06-19,10113,incoming,normal
TXN004121,2024-07-23,741,incoming,normal
TXN004122,2024-08-12,17071,outgoing,normal
TXN004123,2021-08-03,2807,outgoing,normal
TXN004124,2024-06-10,5240,incoming,normal
TXN004125,2023-11-07,9546,incoming,normal
TXN004126,2023-06-06,604,outgoing,normal
TXN004127,2021-07-24,17882,incoming,normal
TXN004128,2022-06-08,2413,outgoing,normal
TXN004129,2024-11-29,15167,incoming,normal
TXN004130,2022-03-25,18675,outgoing,normal
TXN004131,2024-03-30,2575,outgoing,normal
TXN004132,2021-07-26,15801,outgoing,unsuccessful
TXN004133,2024-07-06,2126,incoming,normal
TXN004134,2024-02-13,6461,incoming,normal
TXN004135,2022-06-11,12366,incoming,normal
TXN004136,2023-11-09,18448,outgoing,normal
TXN004137,2024-07-05,19573,outgoing,normal
TXN004138,2023-03-16,4019,outgoing,normal
TXN004139,2021-05-28,17890,incoming,normal
TXN004140,2024-10-17,10630,incoming,normal
TXN004141,2021-11-11,10975,incoming,normal
TXN004142,2022-03-18,3289,outgoing,normal
TXN004143,2022-12-19,17227,incoming,normal
TXN004144,2023-10-08,13266,outgoing,normal
TXN004145,2021-11-16,6128,outgoing,unsuccessful
TXN004146,2024-02-06,1218,outgoing,normal
TXN004147,2022-04-26,9181,incoming,normal
TXN004148,2022-03-02,19996,incoming,normal
TXN004149,2022-12-27,14945,outgoing,normal
TXN004150,2023-05-05,15591,outgoing,normal
TXN004151,2021-11-12,4922,outgoing,normal
TXN004152,2023-08-17,5342,outgoing,normal
TXN004153,2023-08-09,19927,outgoing,normal
TXN004154,2023-06-29,9995,incoming,normal
TXN004155,2021-07-26,4700,incoming,normal
TXN004156,2022-07-18,7385,incoming,normal
TXN004157,2024-05-09,1918,incoming,normal
TXN004158,2021-01-08,2830,outgoing,normal
TXN004159,2024-01-13,6195,incoming,normal
TXN004160,2024-03-13,5615,incoming,unsuccessful
TXN004161,2024-06-30,2165,outgoing,normal
TXN004162,2021-10-22,9909,outgoing,normal
TXN004163,2024-06-11,12212,outgoing,normal
TXN004164,2024-07-08,4302,outgoing,normal
TXN004165,2024-02-04,4960,incoming,normal
TXN004166,2021-12-27,16277,outgoing,normal
TXN004167,2022-02-28,12778,outgoing,unsuccessful
TXN004168,2024-12-04,756,outgoing,normal
TXN004169,2025-07-19,6122,outgoing,normal
TXN004170,2022-03-18,5270,incoming,normal
